created,text,tweet_id,coordinates,lat,long,retwc,hashtag,username,usersince,followers,friends,authorid,authorloc,geoenable,source,is_usa_loc
2021-08-08 21:54:34,"b""@janette77161612 @BreakfastNews I haven't gone quite that far I am very hesitate about organ donation thinking that\xe2\x80\xa6 https://t.co/RckVoisyOF""",1424489238242893829,,None,None,1,None,Edmund Morley,2019-08-29 19:04:24,456,519,1167150751426043904,Bullengarook,False,Twitter for Android,
2021-08-08 21:50:08,b'RT @potts_kc: \xe2\x81\xa6\xe2\x81\xa6@Colts\xe2\x81\xa9 - Briggs is your super fan - has memorized every statistic. He is hanging on to give a kid a chance at life from hi\xe2\x80\xa6',1424488119613726726,,None,None,115,None,Josh Yambor,2011-03-07 15:02:46,269,364,262187719,,False,Twitter for Android,
2021-08-08 21:14:53,b'RT @potts_kc: \xe2\x81\xa6\xe2\x81\xa6@Colts\xe2\x81\xa9 - Briggs is your super fan - has memorized every statistic. He is hanging on to give a kid a chance at life from hi\xe2\x80\xa6',1424479249793273862,,None,None,115,None,John McMenamin,2012-02-21 22:35:06,5342,999,499234441,"Wayne, NE",True,Twitter for iPhone,NJ
2021-08-08 20:24:17,b'I refuse organ donation. That poor bastard would be drunk when he awoke',1424466514699341828,,None,None,0,None,peter bartolomeo,2021-06-29 22:43:27,50,130,1410006008550858757,,False,Twitter Web App,
2021-08-08 20:15:33,"b'Memory boxes packed for Kings College Hospital, London. With thanks to the Organ Donation Team there for their work\xe2\x80\xa6 https://t.co/YDa0q8BGN0'",1424464317173452807,,None,None,0,None,Made a Mark Charity 💙,2019-11-13 13:47:05,63,125,1194612586525921286,"Bristol, England",True,Twitter for Android,RI
2021-08-08 20:09:22,"b'RT @ScottishMcE: @Notrollsallowe1 @Venus_Pie @inmyownfashion2 Well now I am completely against organ donation. Well done TRAs, you are kill\xe2\x80\xa6'",1424462762512506883,,None,None,2,None,Pillow Fight Expert,2008-12-21 03:43:45,594,636,18278452,Portland or,False,Twitter for iPhone,OR
2021-08-08 20:01:29,"b'RT @DonateLifeCO: Did you know that while organs are not matched according to race or ethnicity, transplant matches within ethnic groups ca\xe2\x80\xa6'",1424460779613532166,,None,None,2,None,Dr.Jimmy Gupta,2015-05-20 17:25:28,855,3070,3221664536,"Mumbai, Maharashtra",False,Twitter Web App,
2021-08-08 20:01:06,"b'RT @ConcordBiotech: An initiative by @ConcordBiotech and NGO partner, @MohanFoundation , to raise awareness on the significance and importa\xe2\x80\xa6'",1424460682225987590,,None,None,3,None,Dr.Jimmy Gupta,2015-05-20 17:25:28,855,3070,3221664536,"Mumbai, Maharashtra",False,Twitter Web App,
2021-08-08 19:58:27,"b'RT @MohanFoundation: Here are the ""Best Photos"" from the photo contest conducted by: Department of Social Work Stella Maris College (Autono\xe2\x80\xa6'",1424460013381332992,,None,None,4,None,Dr.Jimmy Gupta,2015-05-20 17:25:28,855,3070,3221664536,"Mumbai, Maharashtra",False,Twitter Web App,
2021-08-08 19:47:19,b'RT @potts_kc: \xe2\x81\xa6\xe2\x81\xa6@Colts\xe2\x81\xa9 - Briggs is your super fan - has memorized every statistic. He is hanging on to give a kid a chance at life from hi\xe2\x80\xa6',1424457214551642115,,None,None,115,None,m ridley,2010-08-30 22:15:13,13,24,184955517,,False,Twitter for iPhone,
2021-08-08 19:39:10,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424455160785346561,,None,None,135,None,Jitesh.J.Mehta🇮🇳,2018-07-12 04:29:31,388,414,1017264667486490624,,False,Twitter for iPhone,
2021-08-08 19:39:00,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424455121195323393,,None,None,135,None,archana thakar,2012-08-21 10:46:55,130,85,771280573,"Ahmedabad, Gujrat,  Bharat",False,Twitter for Android,
2021-08-08 19:37:26,b'RT @NHSOrganDonor: Save the date!\n\nThe BIGGEST ever Organ Donation Week is coming...\n\n20th - 26th September 2021 \xf0\x9f\x92\x97 https://t.co/6H7Q5yrWaI',1424454726477811718,,None,None,86,None,Arman Masters,2009-02-08 16:59:19,599,50,20377194,West Sussex,True,Twitter Web App,
2021-08-08 19:30:22,b'RT @hearts_matteruk: Organ Donation \n\nThe gift\xf0\x9f\x92\x9dthat keeps on giving....                               Nearly 10 years for Rachel beautiful\xe2\x80\xa6',1424452948441157638,,None,None,12,None,Tony Delaney,2021-01-03 14:34:34,33,79,1345740290200662017,,False,Twitter Web App,
2021-08-08 19:28:21,b'RT @hearts_matteruk: Organ Donation \n\nThe gift\xf0\x9f\x92\x9dthat keeps on giving....                               Nearly 10 years for Rachel beautiful\xe2\x80\xa6',1424452440850673668,,None,None,12,None,KATIE MAGNET ;💞,2011-07-26 12:53:48,37490,36923,342697424,Lockdown ,True,Twitter for Android,
2021-08-08 19:27:50,b'RT @hearts_matteruk: Organ Donation \n\nThe gift\xf0\x9f\x92\x9dthat keeps on giving....                               Nearly 10 years for Rachel beautiful\xe2\x80\xa6',1424452310361645063,,None,None,12,None,Helen Beneddit,2020-03-24 12:50:58,226,744,1242433665994457090,,False,Twitter for iPad,
2021-08-08 19:24:09,b'@KayeSteinsapir Organ donation is one of the most selfless and precious gifts. Sorry for your loss and I hope you a\xe2\x80\xa6 https://t.co/65fel3UUwV',1424451381440679940,,None,None,0,None,Todd Edwardson,2009-03-03 10:37:03,672,1657,22609029,"ÜT: 40.19775,-75.173099",True,Twitter for iPad,UT
2021-08-08 19:23:10,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424451136090640389,,None,None,135,None,Krunal Maheshwari,2009-09-03 08:45:56,2880,1144,71208268,"Gandhidham, Gujarat",True,Twitter for iPhone,
2021-08-08 19:22:53,b'@KayeSteinsapir My mil was a lung transplant recipient and one of my best friends received a heart transplant. Orga\xe2\x80\xa6 https://t.co/37r1NWqv4s',1424451065735438336,,None,None,0,None,Stormkestrel of House Moderna,2011-10-21 18:51:41,675,1260,395486896,"Texas, USA",False,Twitter for Android,TX
2021-08-08 19:21:35,"b""#Organ donation &amp; #Cellular Memory Phenomena-Read 1st #thriller to explore #mystery 'Haunted from Within' https://t.co/dcmRj4fpIb #goodread""",1424450737136930818,,None,None,0,Organ,Ian Irvine,2013-02-04 14:55:04,96,101,1148221298,,False,Dynamic Tweets,
2021-08-08 19:21:21,b'RT @LLTGL: Specialist nurses play an invaluable part in the organ donation process\xe2\x9d\xa4\xef\xb8\x8f   \n\nListen to one of them speak about the inspirationa\xe2\x80\xa6',1424450677858832386,,None,None,4,None,Helen Beneddit,2020-03-24 12:50:58,226,744,1242433665994457090,,False,Twitter for iPad,
2021-08-08 19:21:01,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424450594106867713,,None,None,135,None,Vasim Shaikh JAI HIND,2015-11-25 03:24:31,1272,113,4270201875,"Gandhinagar, Gujarat",False,Twitter for Android,
2021-08-08 19:12:46,b'@lilririah @mykola I view Austics and folks with ADHD like the cousins that result from a set of sisters procreatin\xe2\x80\xa6 https://t.co/LDV2ywBP1G',1424448516710088704,,None,None,0,None,Neurodivergent Negress,2009-04-28 19:41:40,1607,2122,36159713,North America,False,Twitter Web App,
2021-08-08 19:05:56,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424446798408548357,,None,None,135,None,@nand Patel,2014-09-17 04:51:14,42,159,2814235046,Nadiad,False,Twitter for Android,
2021-08-08 19:02:00,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424445809307754497,,None,None,135,None,Harshad Vakil bjp media Vadodara,2020-11-24 18:23:52,92,366,1331302280193134594,,False,Twitter for Android,
2021-08-08 19:00:25,"b'From drones to tracking systems to biobanks, OPOs are increasing organ donations through rapidly advancing transpla\xe2\x80\xa6 https://t.co/HqHp7gyFad'",1424445408810516485,,None,None,0,None,Donate Life NM,2009-10-21 16:18:13,1697,1015,84108986,New Mexico,True,Agorapulse app,NM
2021-08-08 18:48:58,"b""@leslierenfrew Organ donation isn't an all-or-nothing prospect. The quickie cards you get at the DMV don't have opt\xe2\x80\xa6 https://t.co/w2zNhlH9cc""",1424442530519654401,,None,None,0,None,Darrel Harb,2016-01-30 16:52:02,657,1651,4835919794,"California, 3rd-world bound",False,Twitter Web App,CA
2021-08-08 18:39:52,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424440240060649475,,None,None,135,None,Minesh Vaghela,2017-09-11 20:01:03,1022,1632,907333185658335234,"Ahmadabad City, India",False,Twitter for Android,
2021-08-08 18:36:49,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424439471626276866,,None,None,135,None,MAYURSINH JADEJA,2020-05-23 00:56:50,447,1359,1263997184640417799,,False,Twitter for Android,
2021-08-08 18:30:56,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424437990609227780,,None,None,135,None,Daxesh Patel 🇮🇳,2013-09-21 07:58:44,1380,457,1889372515,Vadodara,True,Twitter for Android,
2021-08-08 18:27:39,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424437165157609475,,None,None,135,None,सी॰ए॰ अंकित गुप्ता 🇮🇳,2013-08-24 13:00:43,5906,4359,1696433396,"Bilaspur, India",False,Twitter for iPhone,
2021-08-08 18:27:06,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424437027638956032,,None,None,135,None,Ramakant Patil (BJP)🚩,2014-10-03 15:00:04,739,619,2839187533,Navsari_Gujarat ,True,Twitter for Android,
2021-08-08 18:25:30,"b'RT @ScottishMcE: @Notrollsallowe1 @Venus_Pie @inmyownfashion2 Well now I am completely against organ donation. Well done TRAs, you are kill\xe2\x80\xa6'",1424436622720868354,,None,None,2,None,rose@inmyownfashion2,2020-04-26 04:34:45,6490,2698,1254267565993603075,,False,Twitter for iPhone,
2021-08-08 18:25:18,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424436574473703425,,None,None,135,None,Prince Yadav/પ્રિન્સ યાદવ,2017-10-14 03:18:42,16533,447,919039733308604416,"Karnavati, India",True,Twitter for Android,
2021-08-08 18:23:52,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424436214229176322,,None,None,135,None,PRAVIN GHOGHARI,2015-03-29 04:39:21,4812,323,3114390464,"Surat, India",False,Twitter for iPhone,
2021-08-08 18:21:36,"b'RT @Dilip_Deshmukh: \xe0\xaa\x85\xe0\xaa\x82\xe0\xaa\x97\xe0\xaa\xa6\xe0\xaa\xbe\xe0\xaa\xa8 \xe0\xaa\x9c\xe0\xab\x80\xe0\xaa\xb5\xe0\xaa\xa8\xe0\xaa\xa6\xe0\xaa\xbe\xe0\xaa\xa8!\n\xe0\xaa\xa1\xe0\xab\x8b.\xe0\xaa\xa0\xe0\xab\x81\xe0\xaa\xae\xe0\xab\x8d\xe0\xaa\xae\xe0\xaa\xb0\xe0\xaa\xa8\xe0\xab\x81\xe0\xaa\x82 Quote \nDeath can bring life, \nsorrow can turn to hope, and \na terrible loss can become the\xe2\x80\xa6'",1424435641710911489,,None,None,17,None,Mukesh Rathwa,2015-05-29 17:53:09,2905,850,3230032993,"Chhota Udepur, Gujarat",True,Twitter for Android,
2021-08-08 18:20:02,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424435247500828684,,None,None,135,None,🇮🇳Harpalsinh Jadeja🇮🇳,2017-11-09 02:44:02,2198,3133,928453092949020673,"Jamnagar, India",False,Twitter for Android,
2021-08-08 18:17:56,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424434718905360390,,None,None,135,None,Vijaysinh Jethva,2021-01-01 09:24:39,109,20,1344937424816926721,,True,Twitter for Android,
2021-08-08 18:16:22,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424434324166746112,,None,None,135,None,RUCHIR SHAH 🇮🇳,2010-01-12 06:45:32,3473,3145,104092221,કર્ણાવતી મહાનગર ,True,Twitter for Android,
2021-08-08 18:16:21,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424434321150988289,,None,None,135,None,Kaushik Dafda 🇮🇳,2016-03-08 10:42:38,503,277,707154551791439872,"Surat, India",True,Twitter for Android,
2021-08-08 18:10:10,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424432763239747587,,None,None,135,None,"🇮🇳 J.S.Bhat Ajit, BJP",2020-09-14 10:37:02,316,780,1305455313798049797," जोधपुर,राजस्थान, भारत",False,Twitter for Android,
2021-08-08 18:10:06,"b'RT @Dilip_Deshmukh: \xe0\xaa\x85\xe0\xaa\x82\xe0\xaa\x97\xe0\xaa\xa6\xe0\xaa\xbe\xe0\xaa\xa8 \xe0\xaa\x9c\xe0\xab\x80\xe0\xaa\xb5\xe0\xaa\xa8\xe0\xaa\xa6\xe0\xaa\xbe\xe0\xaa\xa8!\n\xe0\xaa\xa1\xe0\xab\x8b.\xe0\xaa\xa0\xe0\xab\x81\xe0\xaa\xae\xe0\xab\x8d\xe0\xaa\xae\xe0\xaa\xb0\xe0\xaa\xa8\xe0\xab\x81\xe0\xaa\x82 Quote \nDeath can bring life, \nsorrow can turn to hope, and \na terrible loss can become the\xe2\x80\xa6'",1424432748471590914,,None,None,17,None,"🇮🇳 J.S.Bhat Ajit, BJP",2020-09-14 10:37:02,316,780,1305455313798049797," जोधपुर,राजस्थान, भारत",False,Twitter for Android,
2021-08-08 18:09:56,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424432707921088518,,None,None,135,None,Dipesh Ahuja 🇮🇳,2020-05-13 06:02:27,438,529,1260450249333788677,"Ahmadabad City, India",False,Twitter for Android,
2021-08-08 18:01:45,b'RT @SLUHospital: There are thousands of people on the waiting list to receive an organ donation. That need could be greatly helped if more\xe2\x80\xa6',1424430647431553027,,None,None,7,None,SLU Nephrons,2016-11-23 13:26:07,2479,2461,801416540784590850,"St. Louis, MO",True,Twitter Web App,MO
2021-08-08 18:00:29,"b'From drones to tracking systems to biobanks, OPOs are increasing organ donations through rapidly advancing transpla\xe2\x80\xa6 https://t.co/62pt3ZGM3G'",1424430328173768706,,None,None,0,None,Sierra Donor Services,2013-04-10 17:29:57,807,641,1342431426,"West Sacramento, CA",True,Agorapulse app,CA
2021-08-08 18:00:26,b'RT @SLUHospital: There are thousands of people on the waiting list to receive an organ donation. That need could be greatly helped if more\xe2\x80\xa6',1424430314605187084,,None,None,7,None,"Krista Lentine, MD,PhD | FASN | FAST",2017-02-22 06:54:42,2092,1959,834295331894476800,,False,Twitter Web App,
2021-08-08 18:00:03,b'Families will always be involved before organ donation goes ahead.  Talking to your loved ones can give them the ce\xe2\x80\xa6 https://t.co/J9g8ymUE62',1424430219000229891,,None,None,0,None,Mid and South Essex NHS Foundation Trust,2020-01-07 14:11:57,3294,197,1214550080260378624,Essex,True,Orlo,MD
2021-08-08 17:59:04,"b""@theladykatie Rofl\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 Sucks you don't understand the anatomy you have. A uterus is for the person who has the organ\xe2\x80\xa6 https://t.co/RFlu2GxU1v""",1424429970265239555,,None,None,0,None,Jane the Titanium SJW.,2017-12-28 03:51:03,354,169,946226966075604992,Unceded land,False,Twitter Web App,
2021-08-08 17:56:38,b'RT @tellorgza: Thank you @KemptonExpress and Caleigh Truyens for the awareness! #ORGust \xf0\x9f\xa9\xba\n\nhttps://t.co/dMthKOs50h',1424429358719148035,,None,None,2,ORGust,"Joe ""Sa Bhaile"" Gilvary",2009-05-18 15:57:02,295,1447,40901141,,False,Twitter Web App,
2021-08-08 17:55:57,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424429188828700674,,None,None,135,None,Babu Desai,2013-10-04 17:49:12,6220,578,1935001141,Ahmedabad,True,Twitter for Android,
2021-08-08 17:55:47,b'HEALTH: Organ donation remains a generous gift at any age https://t.co/IXiaizTBFn',1424429145539424259,,None,None,0,None,The Henry Herald,2015-02-06 00:39:28,2241,582,3020748501,"McDonough, GA",False,Sendible,
2021-08-08 17:52:48,b'RT @potts_kc: \xe2\x81\xa6\xe2\x81\xa6@Colts\xe2\x81\xa9 - Briggs is your super fan - has memorized every statistic. He is hanging on to give a kid a chance at life from hi\xe2\x80\xa6',1424428395237191682,,None,None,115,None,Makennah Scobee,2013-03-19 01:36:32,533,450,1279225452,,True,Twitter Web App,
2021-08-08 17:52:26,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424428301641150466,,None,None,135,None,Zalkit Patel,2016-09-30 08:18:16,1840,267,781770123921141760,"Ahmadabad City, India",True,Twitter for Android,
2021-08-08 17:52:23,"b'RT @pradipsinhbjp: ""\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8""\n\nWith organ donation you can save upto eight lives.\n\nLet us all help everyone need and put an end to the\xe2\x80\xa6'",1424428288731090951,,None,None,135,None,राजदीपसिंह एस जाडेजा,2015-04-25 17:43:45,6335,1941,3206906835,भारतवर्ष,True,Twitter for iPhone,
2021-08-08 17:51:36,"b'RT @Dilip_Deshmukh: \xe0\xaa\x85\xe0\xaa\x82\xe0\xaa\x97\xe0\xaa\xa6\xe0\xaa\xbe\xe0\xaa\xa8 \xe0\xaa\x9c\xe0\xab\x80\xe0\xaa\xb5\xe0\xaa\xa8\xe0\xaa\xa6\xe0\xaa\xbe\xe0\xaa\xa8!\n\xe0\xaa\xa1\xe0\xab\x8b.\xe0\xaa\xa0\xe0\xab\x81\xe0\xaa\xae\xe0\xab\x8d\xe0\xaa\xae\xe0\xaa\xb0\xe0\xaa\xa8\xe0\xab\x81\xe0\xaa\x82 Quote \nDeath can bring life, \nsorrow can turn to hope, and \na terrible loss can become the\xe2\x80\xa6'",1424428093234503681,,None,None,17,None,राजदीपसिंह एस जाडेजा,2015-04-25 17:43:45,6335,1941,3206906835,भारतवर्ष,True,Twitter for iPhone,
